country_iso3,country_name,region,income_group,lending_type,year,IT.NET.USER.ZS,IT.CEL.SETS.P2,IT.NET.BBND.P2,IT.NET.SECR.P6,SE.SEC.ENRR,SE.TER.ENRR,IT.NET.USER.ZS_z,IT.CEL.SETS.P2_z,IT.NET.BBND.P2_z,IT.NET.SECR.P6_z,SE.SEC.ENRR_z,SE.TER.ENRR_z,pillar_access_adoption,pillar_infra_capacity,pillar_human_capital,n_pillars_available,dii_core_z,dii_core_0_100
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2016,53.2268,96.0722,9.0781,4.12510284226409,83.3275680541992,67.9112319946289,-0.21173351802559756,-0.2988641255723506,-0.4209725123466339,-0.6418786193988508,-0.2818252824089552,0.6193176972740712,-0.25529882179897406,-0.5314255658727424,0.16874620743255797,3,-0.20599272674638616,49.58721199320329
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2017,64.044,102.376,10.1144,5.3713092546097005,82.7564392089844,66.351448059082,0.17356254230631152,-0.13860490857427324,-0.3518324575475924,-0.22608053404734982,-0.3041321848863864,0.5659651785022211,0.01747881686601914,-0.2889564957974711,0.13091649680791734,3,-0.046853727374511545,54.54296784334077
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2018,70.2006,103.024,11.3876,6.154427567892264,,60.8611488342285,0.3928534609395466,-0.12213104001645836,-0.26688686479439394,0.035207718075913,,0.37816910894316086,0.13536121046154412,-0.11583957335924047,0.37816910894316086,3,0.13256358201515483,60.130211599637164
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2019,72.4509,135.622,9.90927,6.894542878986523,,58.1169509887695,0.4730065250009395,0.7065960699336226,-0.3655183587740012,0.28214797311207324,,0.28430362941943005,0.589801297467281,-0.041685192830963974,0.28430362941943005,3,0.27747324468524903,64.64285093602405
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2020,75.5699,145.486,10.9027,7.749319200492968,85.1913986206055,55.6366691589355,0.5841016708959238,0.9573649579803608,-0.2992385125528184,0.5673449953430996,-0.20902859733933016,0.19946541569638684,0.7707333144381423,0.13405324139514058,-0.004781590821471657,3,0.30000165500393705,65.34440933259435
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2021,78.5957,153.625,12.0681,8.04260658171084,,54.2834014892578,0.6918771413829524,1.1642797977829167,-0.2214851401097007,0.6652006397693034,,0.15317680026421035,0.9280784695829345,0.2218577498298014,0.15317680026421035,3,0.4343710065589821,69.52881229275134
IRN,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2022,79.061,162.713,12.2102,8.78807727175917,,58.6677703857422,0.7084505852383348,1.3953207197789388,-0.2120044860645942,0.9139277226482467,,0.3031444454755212,1.0518856525086369,0.35096161829182626,0.3031444454755212,3,0.5686639054253281,73.71083443575618
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2015,15.2,89.3464,,1.1988379245202532,,,-1.5662038270731737,-0.4698516952423379,,-1.61822999905434,,,-1.0180277611577557,-1.61822999905434,,2,-1.3181288801060478,14.954122242008117
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2016,19.9,86.9439,,1.599623722684616,,,-1.398795303281437,-0.5309295798259035,,-1.4845073943060996,,,-0.9648624415536703,-1.4845073943060996,,2,-1.2246849179298849,17.86406552456207
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2017,49.36,84.9465,10.9105,2.3923949174647117,,,-0.3494644286208926,-0.5817087542971683,-0.2987181107122002,-1.2199984480786839,,,-0.4655865914590305,-0.7593582793954421,,2,-0.6124724354272363,36.929006259798925
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2018,33.9,90.716,11.1567,2.4683757536993145,,,-0.900131615391158,-0.4350328520682897,-0.28229209364038316,-1.1946473618406583,,,-0.6675822337297239,-0.7384697277405208,,2,-0.7030259807351223,34.10907359915937
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2019,44.3263,90.3685,11.0678,2.5282309065406707,,,-0.5287589576018423,-0.4438672183087845,-0.2882233402597355,-1.1746766268939381,,,-0.4863130879553134,-0.7314499835768369,,2,-0.6088815357660752,37.04083065277171
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2020,53.6778,88.9799,14.8495,2.894344491163936,,,-0.1956694235085607,-0.47916909157943544,-0.03591518120006648,-1.0525224428041595,,,-0.33741925754399804,-0.544218812002113,,2,-0.4408190347730555,42.27447373066132
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2021,65.0022,94.6093,14.8275,3.115544987708777,,,0.20769250985891638,-0.33605490074708416,-0.037382981263348276,-0.9787186635658299,,,-0.06418119544408389,-0.5080508224145891,,2,-0.2861160089293365,47.092088698614155
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,2022,78.7156,99.1324,14.4913,3.458486126292932,,,0.6961478396813843,-0.22106577285533593,-0.05981363495768169,-0.8642959905648426,,,0.23754103341302418,-0.46205481276126215,,2,-0.11225688967411898,52.50624456706601
ISL,Iceland,Europe & Central Asia,High income,Not classified,2015,98.2,116.004,37.5994,8.937547558279762,119.807357788086,75.6419982910156,1.3901594654191956,0.20785478387310694,1.4819168487842167,0.9637986415718823,1.1429865071005672,0.8837490999504548,0.7990071246461512,1.2228577451780496,1.013367803525511,3,1.011744224449904,87.50882167806438
ISL,Iceland,Europe & Central Asia,High income,Not classified,2016,98.24,119.679,38.1505,10.481917028766706,117.122772216797,74.7006301879883,1.3915842188131675,0.3012829736107149,1.5186852403694253,1.4790791461033386,1.0381331293858769,0.8515495380474307,0.8464335962119411,1.498882193236382,0.9448413337166538,3,1.0967190410549923,90.155026858235
ISL,Iceland,Europe & Central Asia,High income,Not classified,2017,98.2552,116.796,39.1883,10.961960298757024,115.741142272949,71.3372497558594,1.3921256251028773,0.22798951211043636,1.5879253724455085,1.639246090014467,0.9841700268818795,0.7365048747754551,0.8100575686066568,1.6135857312299877,0.8603374508286673,3,1.0946602502217706,90.09091394589912
ISL,Iceland,Europe & Central Asia,High income,Not classified,2018,99.011,116.581,39.1065,11.078493347461059,114.649406433105,69.3402328491211,1.4190463404819822,0.22252364522782792,1.582467824937488,1.6781274647620985,0.9415294824328289,0.6681967715976262,0.820784992854905,1.6302976448497932,0.8048631270152276,3,1.085315254906642,89.79990096111698
ISL,Iceland,Europe & Central Asia,High income,Not classified,2019,99.5049,114.623,38.603,11.169121306095402,112.034339904785,70.6093521118164,1.4366384830140546,0.17274612264109696,1.5488752189437438,1.7083655788547294,0.8393913493163175,0.7116070848747195,0.8046923028275758,1.6286203988992365,0.7754992170955185,3,1.069603972940777,89.31063511287854
ISL,Iceland,Europe & Central Asia,High income,Not classified,2020,99.5328,114.939,38.6826,11.232083447838825,110.487319946289,74.5906066894531,1.4376322485063497,0.18077967582669777,1.5541859864454362,1.7293729639293014,0.7789685154252525,0.8477861765733393,0.8092059621665237,1.6417794751873687,0.8133773459992959,3,1.0881209277843962,89.88727256601824
ISL,Iceland,Europe & Central Asia,High income,Not classified,2021,99.687,117.343,38.4077,11.276533247048977,115.156303405762,86.5232086181641,1.4431246728401128,0.24189569436525848,1.535845157472883,1.74420368637042,0.9613276443185452,1.2559416613747314,0.8425101836026856,1.6400244219216515,1.1086346528466384,3,1.197056419456992,93.27963837373916
ISL,Iceland,Europe & Central Asia,High income,Not classified,2022,99.8082,120.115,37.4213,11.354314074476862,112.589393615723,84.985237121582,1.4474416756238488,0.3123672431959112,1.4700343400901037,1.7701553415706992,0.8610703961782801,1.2033352386055443,0.87990445940988,1.6200948408304015,1.0322028173919122,3,1.1774007058773979,92.66753877561942
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2015,77.3521,131.257,26.984,7.174721523021843,96.3389511108398,60.8227882385254,0.6475815583643559,0.5956262608983409,0.7736766309768787,0.3756298735357707,0.22636766804834801,0.37685698208013374,0.6216039096313484,0.5746532522563247,0.30161232506424085,3,0.49928982898397134,71.55045271581871
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2016,79.6531,128.745,27.503,7.659448740231118,96.7928085327148,60.4474411010742,0.7295404973526083,0.5317645976001447,0.8083033688333897,0.5373596213822955,0.24409423418705578,0.3640182069520877,0.6306525474763764,0.6728314951078427,0.3040562205695717,3,0.535846754384597,72.68887382963909
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2017,81.5812,126.049,28.0083,8.849173096419166,96.2929916381836,59.0658683776855,0.7982171728255545,0.4632251691559022,0.8420160675595844,0.9343124090572849,0.22457260291891895,0.31676141517507345,0.6307211709907283,0.8881642383084346,0.2706670090469962,3,0.5965174727820531,74.57822382440457
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2018,83.7332,125.733,28.6132,9.170866081756685,96.6557464599609,57.3934288024902,0.8748689054212604,0.45519161597030106,0.882373897481364,1.0416456132915553,0.23874092325574384,0.25955550235798436,0.6650302606957808,0.9620097553864596,0.2491482128068641,3,0.6253960762963682,75.4775339173092
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2019,86.7879,135.143,28.6568,9.31612876824704,96.2954177856445,55.9445381164551,0.9836737602354342,0.694418626971904,0.8852828103340498,1.090112662022287,0.22466736233312085,0.2099960949533028,0.839046193603669,0.9876977361781684,0.21733172864321182,3,0.6813585528083497,77.22026430682455
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2020,90.1273,139.426,29.5678,9.421637402915705,96.1416931152344,56.4272193908691,1.102619297331206,0.8033037798007949,0.9460630765908544,1.1253157293863114,0.2186632508967187,0.2265062417544775,0.9529615385660004,1.035689402988583,0.2225847463255981,3,0.7370785626267272,78.95544402843304
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2021,90.2969,139.775,29.7079,9.47446926570817,96.9270782470703,58.9942817687988,1.1086602517216477,0.8121762799962853,0.9554102942665716,1.1429431361923097,0.2493384823963616,0.3143127902037556,0.9604182658589665,1.0491767152294407,0.2818256363000586,3,0.7638068724628219,79.78779171415013
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,2022,91.8508,151.138,29.1677,9.476633065708269,96.5853729248047,57.6379203796387,1.1640083591939843,1.1010537004013028,0.9193691308945344,1.1436650903471046,0.23599230427270007,0.2679183538799812,1.1325310297976436,1.0315171106208196,0.25195532907634066,3,0.8053344898316013,81.08100540488526
ITA,Italy,Europe & Central Asia,High income,Not classified,2015,58.1417,144.764,24.5978,6.452432796338164,101.228088378906,60.941291809082,-0.03667050662474512,0.9390098143094626,0.6144736986585608,0.1346374772113346,0.4173254688165949,0.3809104050117116,0.45116965384235874,0.3745555879349477,0.3991179369141532,3,0.40828105956381994,68.71634389744042
ITA,Italy,Europe & Central Asia,High income,Not classified,2016,61.3243,142.127,25.7337,7.183280517059544,100.742958068848,61.3571014404297,0.07668999716665507,0.8719703214283545,0.690258884653187,0.37848559093391254,0.3983774597885451,0.39513320257771917,0.47433015929750477,0.5343722377935498,0.3967553311831321,3,0.46848590942472895,70.5911862558974
ITA,Italy,Europe & Central Asia,High income,Not classified,2017,63.0773,138.882,27.4653,8.963677405355572,101.01001739502,62.69580078125,0.1391298146574879,0.7894738654559631,0.8057880932704022,0.9725168926392954,0.4088081470047841,0.4409235073008766,0.4643018400567255,0.8891524929548489,0.42486582715283033,3,0.5927733867214683,74.461629045806
ITA,Italy,Europe & Central Asia,High income,Not classified,2018,74.3872,138.265,28.4649,9.418542833951888,101.526412963867,64.4753265380859,0.5419752749196501,0.7737880986347098,0.872479590691151,1.1242832231839708,0.4289773009366177,0.5017923104619302,0.65788168677718,0.998381406937561,0.46538480569927393,3,0.7072159664713382,78.02549136955314
ITA,Italy,Europe & Central Asia,High income,Not classified,2019,67.8507,132.181,29.0545,9.636534291245837,101.74178314209,65.6895065307617,0.30915276092716354,0.6191167771752254,0.9118166323871028,1.1970163030878083,0.4373891358534139,0.5433234221597356,0.46413476905119444,1.0544164677374555,0.49035627900657475,3,0.6696358385984084,76.85520665436533
ITA,Italy,Europe & Central Asia,High income,Not classified,2020,70.4834,129.49,30.2586,9.93683446255125,101.836128234863,68.7231063842773,0.40292646743493055,0.5507044619142993,0.9921519985779026,1.2972117723315417,0.4410740255264612,0.6470879176404662,0.47681546467461494,1.1446818854547223,0.5440809715834637,3,0.7218594405709337,78.48150455753245
ITA,Italy,Europe & Central Asia,High income,Not classified,2021,74.8623,130.781,31.2853,10.11958204241838,101.834869384766,71.2745208740234,0.5588977833565552,0.5835250858466127,1.0606515588038754,1.3581856953178244,0.4410248579059097,0.7343592289783536,0.571211434601584,1.2094186270608498,0.5876920434421317,3,0.7894407017015218,80.58605612270192
ITA,Italy,Europe & Central Asia,High income,Not classified,2022,85.0607,131.674,31.1914,10.242524508921438,101.353858947754,73.8962097167969,0.9221529086837136,0.6062275003869348,1.0543867212610503,1.3992055790818199,0.4222377610906236,0.8240342794839739,0.7641902045353242,1.226796150171435,0.6231360202872988,3,0.8713741249980194,83.13754911578383
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD,2015,42.2212,111.942,8.16725,4.838214936023024,85.3548254033729,26.2334142821948,-0.6037401668431156,0.10458803374680356,-0.4817427708757344,-0.40394801633938454,-0.202645545010706,-0.8062749769399564,-0.249576066548156,-0.4428453936075595,-0.5044602609753313,3,-0.39896057371034893,43.5779902420635
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD,2016,44.3669,116.279,10.1807,4.844048955219068,87.9398248609799,,-0.5273128329069606,0.21484600895551276,-0.3474090419023387,-0.4020014896744694,-0.10168175848830638,,-0.15623341197572393,-0.374705265788404,-0.10168175848830638,3,-0.21087347875081144,49.435220241373315
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD,2017,55.0721,109.783,8.49219,4.965725116279386,84.2369432325225,,-0.14600608207817378,0.04970056119075052,-0.4600633639410624,-0.36140411005853934,-0.2463073015046197,,-0.04815276044371163,-0.41073373699980087,-0.2463073015046197,3,-0.23506459964937743,48.68188328822141
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD,2018,68.2145,105.137,10.0974,5.0809295758726565,83.7616154022844,,0.32211089304534085,-0.06841300874691668,-0.35296666668740106,-0.32296602047057504,-0.2648724495316686,,0.12684894214921208,-0.337966343578988,-0.2648724495316686,3,-0.15866328365381485,51.06110064033282
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD,2019,70.841,107.105,11.2602,5.023148736509939,85.7618499653089,,0.4156637627770419,-0.018381259793552616,-0.27538676152448943,-0.34224465853487473,-0.18674815638273243,,0.19864125149174466,-0.3088157100296821,-0.18674815638273243,3,-0.09897420497355662,52.919881341647724
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD,2020,76.384,101.502,13.622,5.128718758963401,81.5337816615681,,0.6130989643467434,-0.16082429301799303,-0.11781175291272056,-0.3070211090716333,-0.35188621254936153,,0.22613733566437516,-0.21241643099217694,-0.35188621254936153,3,-0.11272176929238777,52.491767726713
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD,2021,82.3607,102.387,14.5718,5.181249434106388,85.8093525179856,,0.8259820545905883,-0.1383252595709771,-0.05444282108976433,-0.2894941938429076,-0.1848928223038001,,0.3438283975098056,-0.17196850746633596,-0.1848928223038001,3,-0.004344310753443492,55.86675579561704
JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD,2022,82.4453,105.762,14.9602,5.211938651070457,82.8584671020508,,0.8289954080188399,-0.05252386083235749,-0.028529478154371353,-0.27925470419802706,-0.3001472237350129,,0.3882357735932412,-0.1538920911761992,-0.3001472237350129,3,-0.021934513772656972,55.31897836920587
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,2015,54.22,144.561,3.245,3.8206084333051242,,36.6284278762539,-0.17635689125326715,0.9338490190668137,-0.8101463554888596,-0.7434735004643981,,-0.4507128088270903,0.3787460639067733,-0.7768099279766288,-0.4507128088270903,3,-0.2829255576323153,47.19144270826733
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,2016,56.15,98.122,2.97135,4.217408914153173,,34.0612635636995,-0.10761253999410725,-0.246752804939929,-0.828403786730544,-0.6110806010468517,,-0.5385228439573464,-0.17718267246701813,-0.7197421938886979,-0.5385228439573464,3,-0.4784825701043542,41.101591619477645
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,2017,64.5,94.8121,3.24328,4.647088152095708,88.8758288897009,28.6210570991622,0.189804730997595,-0.3308991900317681,-0.8102611107665344,-0.4677176696079707,-0.06512371950621057,-0.7246054871409984,-0.07054722951708654,-0.6389893901872525,-0.39486460332360446,3,-0.36813374100931456,44.537970241324196
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,2018,65.2,83.4592,3.81939,4.594824385204489,89.7929068080636,31.5562985544301,0.21473791539210907,-0.6195198418064866,-0.7718240973821131,-0.4851555306166647,-0.029304888325606147,-0.6242053475619327,-0.20239096320718875,-0.6284898139993889,-0.32675511794376944,3,-0.3858786317167824,43.98537567757376
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,2019,70.0847,72.8903,4.28693,4.637878229894423,89.5104774843719,30.1108403894558,0.38872523798051223,-0.888209146437182,-0.7406306773099874,-0.4707905698752085,-0.04033589023199411,-0.6736473453432956,-0.24974195422833487,-0.605710623592598,-0.3569916177876449,3,-0.4041480652028593,43.416446299893344
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,2020,78.4178,64.3143,5.80333,4.855702138812765,90.1992992911958,30.2879665605319,0.6855405506632611,-1.1062336784615971,-0.6394592220390559,-0.3981133926638076,-0.013432187157130798,-0.6675887322546757,-0.210346563899168,-0.5187863073514317,-0.34051045970590327,3,-0.356547776985501,44.8987693491301
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,2021,86.0,65.7449,6.45877,4.982602446176966,90.0636022467584,30.451314266821,0.9556096802576665,-1.0698640544510878,-0.5957294550628097,-0.3557729711173982,-0.018732183405091488,-0.66200141251922,-0.05712718709671066,-0.47575121309010393,-0.34036679796215574,3,-0.2910817327163234,46.93745083608731
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,2022,90.5,67.7457,7.07365,5.0471639890920645,90.9912658899133,32.5119829829151,1.1158944370795418,-1.0189984430151677,-0.5547057776577778,-0.3342319441530849,0.017500100418590785,-0.5915160947438282,0.04844799703218705,-0.44446886090543136,-0.2870079971626187,3,-0.22767628701195433,48.91196311604535
JPN,Japan,East Asia & Pacific,High income,Not classified,2015,91.058,126.151,30.542,7.3167307396149495,102.200416564941,62.4726600646973,1.1357697469254548,0.46581827809555804,1.0110599321203597,0.4230113985999387,0.45530224096471295,0.43329096346109935,0.8007940125105064,0.7170356653601492,0.4442966022129061,3,0.6540420933611872,76.36960102350218
JPN,Japan,East Asia & Pacific,High income,Not classified,2016,93.1827,131.215,31.3036,7.654057951570084,101.167999267578,63.1872291564941,1.2114490853297741,0.5945585101584826,1.061872501583787,0.5355609790533945,0.41497853439438925,0.4577328492986434,0.9030037977441283,0.7987167403185909,0.43635569184651635,3,0.7126920766364119,78.19602320080554
JPN,Japan,East Asia & Pacific,High income,Not classified,2017,91.7265,135.986,31.8991,8.69491521154344,101.882888793945,62.4629783630371,1.1595809380222153,0.7158499096790613,1.1016031805694373,0.8828441028872224,0.44290037914171254,0.43295980017764873,0.9377154238506382,0.9922236417283299,0.4379300896596806,3,0.789289718412883,80.58135434426357
JPN,Japan,East Asia & Pacific,High income,Not classified,2018,88.7464,141.729,32.6965,9.3627057998174,102.425148010254,62.2089385986328,1.0534332482877993,0.8618521120363632,1.1548042610449325,1.1056531377865386,0.4640797041872614,0.4242703522417558,0.9576426801620812,1.1302286994157356,0.4441750282145086,3,0.8440154692641085,82.28557179570281
JPN,Japan,East Asia & Pacific,High income,Not classified,2019,92.7304,147.21,33.5459,9.833493947384564,102.670066833496,62.1184997558594,1.1953386863274333,1.0011935835878814,1.2114746871245483,1.2627321003286753,0.4736456372524903,0.4211768852898218,1.0982661349576572,1.2371033937266118,0.44741126127115605,3,0.9275935966518083,84.88828260436668
JPN,Japan,East Asia & Pacific,High income,Not classified,2020,90.2195,154.432,34.8371,10.036694060644056,102.844802856445,62.1358413696289,1.1059033539043115,1.1847958655701951,1.29762120720225,1.3305300326771994,0.480470400974154,0.4217700564035163,1.1453496097372533,1.3140756199397248,0.45112022868883517,3,0.9701818194552713,86.21452466406457
JPN,Japan,East Asia & Pacific,High income,Not classified,2021,82.9141,159.516,35.9392,10.155446702134709,102.155380249023,63.1702690124512,0.8456935177961944,1.3140445503663856,1.3711513185541977,1.3701519769017594,0.45354323209037095,0.45715272638366755,1.07986903408129,1.3706516477279784,0.45534797923701925,3,0.9686228870154293,86.16597786793535
JPN,Japan,East Asia & Pacific,High income,Not classified,2022,84.9234,168.603,36.8414,10.272809580610298,102.337966918945,64.6288299560547,0.9172624426589041,1.545060049725745,1.4313444647856897,1.4093102252288892,0.4606746229731011,0.5070429056258382,1.2311612461923245,1.4203273450072893,0.4838587642994696,3,1.045115785166361,88.54804718470677
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,2015,70.8299,145.482,12.7238,3.86547530236817,98.2120601574997,48.3464575023644,0.4152683937102147,0.9572632674337079,-0.177738026405434,-0.7285036222264765,0.29952674797141154,-0.04989678466605845,0.6862658305719613,-0.45312082431595524,0.12481498165267654,3,0.11931999596956089,59.717792398301846
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,2016,74.5877,139.051,12.7965,5.549058794577821,97.0463003338151,46.0492258820674,0.5491168513069355,0.7937702910520594,-0.1728876143781347,-0.16677421235081402,0.25399500689946536,-0.12847375314997206,0.6714435711794975,-0.16983091336447437,0.06276062687474665,3,0.18812442822992326,61.86043479919368
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,2017,76.4267,143.113,13.8114,7.083952170062135,96.5061709309357,49.9712092283595,0.6146198885948086,0.8970370411783628,-0.10517532873155824,0.34534458307718324,0.23289886718217884,0.005677961928799487,0.7558284648865857,0.1200846271728125,0.11928841455548916,3,0.3317338355382958,66.33258281578492
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,2018,78.9039,137.675,13.0002,7.191082101699635,96.1156212742477,51.9662639587064,0.7028548662835085,0.7587887430033665,-0.15929712015583933,0.38108859788679106,0.21764494825070416,0.0739189487257178,0.7308218046434375,0.11089573886547587,0.14578194848821097,3,0.32916649733237474,66.25263320328582
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,2019,81.8776,133.88,13.0799,7.7295401697583825,96.5371355057456,57.3421123781351,0.808774595474889,0.6623098368661627,-0.15397968083567753,0.5607457008537785,0.2341082681016505,0.25780022046841305,0.7355422161705258,0.20338301000905049,0.24595424428503176,3,0.39495982348820274,68.30150659248454
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,2020,85.9426,124.698,13.4503,8.066238823843964,91.9490206290752,62.2921373672319,0.9535651591373163,0.42887918702379074,-0.1292672652247879,0.6730855623103621,0.05490766920588808,0.4271161719494207,0.6912221730805536,0.2719091485427871,0.2410119205776544,3,0.401381080733665,68.50147129808809
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,2021,90.924,123.944,13.9468,8.376428803431645,94.310522086739,59.3849415869809,1.1309968230556477,0.40971051897966676,-0.09614168652390588,0.7765807765301475,0.14714216787948547,0.3276753366487926,0.7703536710176573,0.3402195450031208,0.23740875226413904,3,0.44932732276163906,69.99456771292097
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,2022,92.2969,125.642,14.474,8.506161445918366,94.0433413378673,57.2459264222925,1.179897921420259,0.452878156033941,-0.06096785955289877,0.8198662096808551,0.1367067381881583,0.25451017311138513,0.8163880387271,0.3794491750639782,0.1956084556497717,3,0.46381522314694995,70.44573617177835
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend,2015,16.5879,80.0958,0.286921,2.6493932216260045,72.5750860661828,9.25319496188721,-1.5167684461858224,-0.705026337959812,-1.0075040165521556,-1.1342506925301328,-0.7017910556432033,-1.3870845681858086,-1.1108973920728171,-1.0708773545411443,-1.044437811914506,3,-1.0754041861761559,22.512824550453576
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend,2016,16.6,80.9772,0.27566,3.0237391006908068,74.4698594945796,11.6347883294504,-1.5163374582841456,-0.6826188260047841,-1.008255330030002,-1.0093497947074355,-0.6277858177039801,-1.3056220002274608,-1.0994781421444648,-1.0088025623687187,-0.9667039089657204,3,-1.0249948711596346,24.082623649232495
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend,2017,17.8271,87.0265,0.586008,3.6464701017538936,,11.8049232142021,-1.4726295860405627,-0.5288296700375154,-0.9875494748463939,-0.8015749386595549,,-1.299802524577278,-1.000729628039039,-0.8945622067529744,-1.299802524577278,3,-1.065031453123097,22.835842369545727
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend,2018,19.5,98.5945,0.739931,5.40878015474149,,,-1.4130428372211594,-0.23474060911652234,-0.9772800117036429,-0.2135783286527635,,,-0.8238917231688409,-0.5954291701782032,,2,-0.709660446673522,33.90246935056831
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend,2019,22.6688,106.548,0.959289,5.544435565634446,,10.4975595474243,-1.3001738733506796,-0.032541668415007816,-0.962644844145399,-0.16831675756944978,,-1.344520990374876,-0.6663577708828436,-0.5654808008574244,-1.344520990374876,3,-0.8587865207050479,29.258526528841724
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend,2020,,117.603,1.29112,5.5117530829958294,,,,0.24850557989771488,-0.9405056821999964,-0.17922130241133724,,,0.24850557989771488,-0.5598634923056668,,2,-0.15567895620397595,51.15403573654833
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend,2021,,122.298,1.48254,5.565313230430372,80.3774269704216,,,0.3678648590318837,-0.927734487285751,-0.1613509026655118,-0.39705061203792835,,0.3678648590318837,-0.5445426949756315,-0.39705061203792835,3,-0.19124281599389203,50.0465397305222
KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend,2022,,121.169,1.47647,5.638899679979633,83.7738192286218,,,0.33916270223902384,-0.9281394666668474,-0.1367987060732896,-0.2643957977809459,,0.33916270223902384,-0.5324690863700685,-0.2643957977809459,3,-0.15256739397066352,51.25093305776858
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA,2015,30.247,126.284,3.52424,3.1576989893307266,88.9591724149373,46.5495890237956,-1.0302472190956715,0.4691994887717765,-0.7915159695947321,-0.9646539364141533,-0.06186852428161198,-0.11135879683877274,-0.2805238651619475,-0.8780849530044428,-0.08661366056019236,3,-0.41507415957552757,43.07619622718819
